ID,DATE,TIME,BOROUGH,LATITUDE,LONGITUDE,CLASS
3179744,6,0,BROOKLYN,40.6521704,-73.9614062,0
3177697,6,0,BRONX,40.8451422,-73.9110407,0
3177619,6,0,MANHATTAN,40.8142999,-73.9530753,1
3177964,6,0,QUEENS,40.6803149,-73.842019,1
3177545,6,0,MANHATTAN,40.7383125,-73.9877418,0
3177703,6,0,BRONX,40.8924774,-73.8544923,1
3178194,6,0,MANHATTAN,40.7661449,-73.9972347,0
3177765,6,0,BROOKLYN,40.615693,-73.9936499,0
3177850,6,0,BROOKLYN,40.6728262,-73.9390758,0
3177546,6,0,MANHATTAN,40.7373607,-73.996839,0
3177725,6,10,BRONX,40.8726198,-73.9046763,0
3177690,6,10,BRONX,40.8269677,-73.8254144,0
3178816,6,10,STATEN ISLAND,40.5370287,-74.2373701,0
3177753,6,10,BROOKLYN,40.5962996,-73.9597785,0
3177726,6,10,BRONX,40.9045032,-73.8964115,0
3177618,6,10,MANHATTAN,40.8081722,-73.9563452,1
3177689,6,10,BRONX,40.8496762,-73.835801,1
3178516,6,10,BROOKLYN,40.678723,-73.9529869,0
3177652,6,10,BRONX,40.8043441,-73.9215703,0
3177550,6,10,MANHATTAN,40.7284761,-73.9756966,0
3177800,6,10,BROOKLYN,40.6237024,-74.0038905,0
3178198,6,10,MANHATTAN,40.778486,-73.9452545,0
3177945,6,11,QUEENS,40.6655588,-73.7298428,0
3177785,6,11,BROOKLYN,40.6357263,-73.984219,0
3179093,6,11,BROOKLYN,40.6554241,-73.950066,0
3177957,6,11,QUEENS,40.6905606,-73.8140919,0
3177875,6,11,BROOKLYN,40.6885723,-73.9910936,0
3179302,6,11,QUEENS,40.7243905,-73.9043688,0
3178525,6,11,BROOKLYN,40.6795925,-73.934873,0
3177540,6,11,MANHATTAN,40.7458144,-74.0055325,0
3177761,6,11,BROOKLYN,40.5984187,-73.9601805,0
3177686,6,11,BRONX,40.8547167,-73.8290324,0
3177879,6,11,BROOKLYN,40.6863108,-73.9744391,0
3177522,6,11,MANHATTAN,40.7181584,-73.9979293,0
3177506,6,11,MANHATTAN,40.7058694,-74.0132549,0
3177523,6,11,MANHATTAN,40.7199725,-73.9928968,0
3177757,6,11,BROOKLYN,40.5972745,-73.9705554,0
3177856,6,11,BROOKLYN,40.6785156,-73.9639002,0
3177505,6,11,MANHATTAN,40.7269334,-73.999917,1
3177507,6,11,MANHATTAN,40.7219679,-74.0082326,0
3178094,6,12,STATEN ISLAND,40.6285435,-74.0764686,0
3177719,6,12,BRONX,40.8617006,-73.8913807,1
3177743,6,12,BROOKLYN,40.5892188,-73.9867071,0
3178608,6,12,QUEENS,40.6529899,-73.7343409,0
3180043,6,12,QUEENS,40.6845406,-73.7795091,0
3178028,6,12,QUEENS,40.7431652,-73.7789795,0
3177893,6,12,QUEENS,40.5962568,-73.766834,1
3177699,6,12,BRONX,40.8620661,-73.8948254,0
3177754,6,12,BROOKLYN,40.6075302,-73.9648174,0
3178714,6,12,QUEENS,40.757961,-73.7856623,1
3177551,6,12,MANHATTAN,40.7414135,-73.9833603,0
3177655,6,12,BRONX,40.8071867,-73.9242798,0
3177877,6,12,BROOKLYN,40.6947964,-73.9824524,0
3179077,6,12,BROOKLYN,40.6163109,-73.9754817,0
3183118,6,12,BROOKLYN,40.6250313,-73.929483,0
3177771,6,12,BROOKLYN,40.6241643,-73.917751,0
3179310,6,12,QUEENS,40.7070923,-73.8972304,0
3178405,6,12,BROOKLYN,40.6407675,-73.9514066,0
3177705,6,12,BRONX,40.8889346,-73.8364346,0
3178483,6,12,BROOKLYN,40.6682685,-73.8811518,0
3178614,6,12,QUEENS,40.7287922,-73.7463277,0
3177565,6,13,MANHATTAN,40.759308,-73.9652931,0
3178710,6,13,QUEENS,40.7451995,-73.8715701,0
3177946,6,13,QUEENS,40.6637899,-73.7340168,0
3178637,6,13,QUEENS,40.7118119,-73.7878451,0
3178475,6,13,BROOKLYN,40.6528929,-73.8667311,0
3178027,6,13,QUEENS,40.7533319,-73.7805195,0
3177675,6,13,BRONX,40.828303,-73.8829509,0
3179242,6,13,BROOKLYN,40.7015933,-73.9487475,1
3177884,6,13,BROOKLYN,40.6991771,-73.960499,0
3187538,6,13,BROOKLYN,40.5875049,-73.9259402,0
3177961,6,13,QUEENS,40.6758525,-73.8506459,0
3178994,6,13,BRONX,40.8360945,-73.9292593,0
3178447,6,13,BROOKLYN,40.6661388,-73.9480682,0
3178634,6,13,QUEENS,40.7204568,-73.8042645,0
3178602,6,13,QUEENS,40.6608694,-73.7424446,1
3177909,6,13,QUEENS,40.7120013,-73.8254559,1
3178120,6,13,STATEN ISLAND,40.5105181,-74.2482769,0
3177641,6,13,MANHATTAN,40.8650779,-73.9281077,0
3177826,6,13,BROOKLYN,40.6404149,-74.0116096,0
3179295,6,13,QUEENS,40.734053,-73.8960125,0
3177600,6,13,MANHATTAN,40.7659113,-73.9634016,0
3178037,6,13,QUEENS,40.7285372,-73.8607565,0
3177693,6,13,BRONX,40.8186169,-73.8157285,0
3178480,6,13,BROOKLYN,40.6700592,-73.8905572,0
3178046,6,13,QUEENS,40.6916518,-73.7791971,0
3179177,6,13,BROOKLYN,40.6750535,-73.9472285,0
3177704,6,13,BRONX,40.8856931,-73.8616389,0
3178468,6,13,BROOKLYN,40.6769427,-73.8991047,0
3178499,6,13,BROOKLYN,40.6725157,-73.9335533,1
3178469,6,13,BROOKLYN,40.6793614,-73.8797404,0
3177814,6,13,BROOKLYN,40.6233399,-73.9559401,0
3177918,6,13,QUEENS,40.7041304,-73.7698325,0
3177958,6,13,QUEENS,40.6847487,-73.8311195,1
3177755,6,13,BROOKLYN,40.5875049,-73.9259402,0
3177566,6,13,MANHATTAN,40.7472966,-73.974044,0
3177742,6,13,BROOKLYN,40.5803795,-73.9676001,1
3177883,6,13,BROOKLYN,40.7110059,-73.9653687,0
3178517,6,13,BROOKLYN,40.6963525,-73.940706,1
3178652,6,14,QUEENS,40.7282678,-73.8071713,0
3178635,6,14,QUEENS,40.727106,-73.805082,0
3179311,6,14,QUEENS,40.73197,-73.8847763,0
3177960,6,14,QUEENS,40.6634537,-73.8341868,0
3177959,6,14,QUEENS,40.6901099,-73.8120486,0
3178348,6,14,BRONX,40.8728912,-73.8806921,0
3177784,6,14,BROOKLYN,40.6365056,-73.9693599,0
3177786,6,14,BROOKLYN,40.635938,-73.9875841,0
3177756,6,14,BROOKLYN,40.5943649,-73.9608887,0
3178369,6,14,BROOKLYN,40.6068761,-73.9479487,0
3178191,6,14,MANHATTAN,40.7691169,-73.9885593,0
3178689,6,14,QUEENS,40.7625895,-73.8046316,0
3177802,6,14,BROOKLYN,40.6294862,-74.022639,1
3178012,6,14,QUEENS,40.7652665,-73.815165,1
3178815,6,14,STATEN ISLAND,40.5140563,-74.2417733,1
3177880,6,14,BROOKLYN,40.6826706,-73.9718626,0
3177768,6,14,BROOKLYN,40.6081449,-74.0041129,0
3178010,6,14,QUEENS,40.7897865,-73.8141832,0
3177741,6,14,BROOKLYN,40.5836578,-73.9865462,0
3178404,6,14,BROOKLYN,40.6607702,-73.9197423,0
3177815,6,14,BROOKLYN,40.6372957,-73.9682246,0
3177642,6,14,MANHATTAN,40.8548284,-73.9313143,0
3177658,6,14,BRONX,40.8252255,-73.8877728,0
3178058,6,14,QUEENS,40.755557,-73.9184695,1
3179078,6,14,BROOKLYN,40.6192495,-73.9709347,0
3177524,6,14,MANHATTAN,40.7233651,-73.9957032,0
3177508,6,14,MANHATTAN,40.7206092,-74.0084706,0
3178029,6,14,QUEENS,40.7612819,-73.7426122,1
3177904,6,14,QUEENS,40.6912455,-73.8508783,0
3178498,6,14,BROOKLYN,40.6711685,-73.9253282,0
3177564,6,14,MANHATTAN,40.7494844,-73.9753821,0
3177639,6,14,MANHATTAN,40.8648086,-73.9193623,0
3177919,6,14,QUEENS,40.6949823,-73.7900876,0
3178210,6,14,MANHATTAN,40.7717807,-73.9791936,0
3178204,6,14,MANHATTAN,40.7827058,-73.9712245,0
3178014,6,14,QUEENS,40.7653631,-73.8278647,0
3178015,6,14,QUEENS,40.7799249,-73.8060034,0
3177943,6,14,QUEENS,40.7240375,-73.7256732,0
3178013,6,14,QUEENS,40.7636871,-73.8144329,1
3178401,6,14,BROOKLYN,40.6594846,-73.918295,0
3177855,6,14,BROOKLYN,40.6811205,-73.9644216,0
3178682,6,14,QUEENS,40.7817277,-73.7841126,0
3177906,6,14,QUEENS,40.7009567,-73.8256651,0
3177923,6,14,QUEENS,40.7162994,-73.7558878,1
3177962,6,14,QUEENS,40.686027,-73.8250515,0
3177747,6,14,BROOKLYN,40.5753038,-73.976609,0
3177837,6,14,BROOKLYN,40.6784284,-73.9135597,0
3178075,6,14,QUEENS,40.7491627,-73.889904,0
3178039,6,14,QUEENS,40.7196759,-73.8574778,0
3185643,6,14,QUEENS,40.7138774,-73.7540462,0
3178403,6,14,BROOKLYN,40.6552747,-73.931772,0
3178072,6,14,QUEENS,40.7585944,-73.8745114,0
3177676,6,14,BRONX,40.8154058,-73.8587034,0
3178537,6,14,BROOKLYN,40.6921483,-73.9194594,0
3177947,6,14,QUEENS,40.7328663,-73.7321859,1
3178119,6,14,STATEN ISLAND,40.537456,-74.2213511,0
3177544,6,14,MANHATTAN,40.7425878,-73.9804117,0
3177614,6,14,MANHATTAN,40.8056394,-73.934392,0
3177542,6,14,MANHATTAN,40.7428639,-74.0039696,0
3177760,6,14,BROOKLYN,40.6117856,-73.9459999,0
3177848,6,14,BROOKLYN,40.6778404,-73.9937269,0
3177541,6,14,MANHATTAN,40.7410799,-74.0015553,0
3178211,6,14,MANHATTAN,40.7774101,-73.9787983,0
3178481,6,14,BROOKLYN,40.6723897,-73.8746231,1
3178427,6,14,BROOKLYN,40.6372957,-73.9682246,1
3178118,6,14,STATEN ISLAND,40.5652377,-74.181395,1
3178402,6,14,BROOKLYN,40.6446733,-73.9257218,0
3177709,6,14,BRONX,40.8830204,-73.8532436,0
3178449,6,14,BROOKLYN,40.6404149,-74.0116096,0
3178474,6,15,BROOKLYN,40.6618355,-73.8931046,0
3177745,6,15,BROOKLYN,40.5822717,-73.986118,0
3177762,6,15,BROOKLYN,40.5901115,-73.9742167,0
3177526,6,15,MANHATTAN,40.7293104,-73.9978857,0
3177509,6,15,MANHATTAN,40.718268,-74.0070525,0
3178678,6,15,QUEENS,40.7483881,-73.826916,0
3178704,6,15,QUEENS,40.746764,-73.8667599,0
3178708,6,15,QUEENS,40.7418418,-73.8810025,0
3179312,6,15,QUEENS,40.7336586,-73.9000688,0
3179309,6,15,QUEENS,40.7124417,-73.894019,0
3179339,6,15,QUEENS,40.6695631,-73.7392027,0
3178052,6,15,QUEENS,40.6893758,-73.7936967,0
3178778,6,15,STATEN ISLAND,40.612305,-74.091923,0
3178799,6,15,STATEN ISLAND,40.5377004,-74.1500095,0
3178282,6,15,BRONX,40.8234685,-73.92446,1
3177727,6,15,BRONX,40.8952213,-73.8800407,1
3178709,6,15,QUEENS,40.7453038,-73.8901846,1
3177949,6,15,QUEENS,40.6909168,-73.7281786,1
3177971,6,15,QUEENS,40.6719314,-73.8516353,1
3177963,6,15,QUEENS,40.6836648,-73.8257752,1
3177554,6,15,MANHATTAN,40.746417,-73.9818325,0
3178231,6,15,MANHATTAN,40.8217548,-73.9472386,0
3179301,6,15,QUEENS,40.6948417,-73.9027487,1
3178317,6,15,BRONX,40.8419306,-73.8858146,0
3177683,6,15,BRONX,40.8831185,-73.825173,0
3177555,6,15,MANHATTAN,40.7457967,-73.9822801,0
3177807,6,15,BROOKLYN,40.6393457,-73.8855668,0
3177594,6,15,MANHATTAN,40.7641704,-73.9847336,0
3177617,6,15,MANHATTAN,40.81512,-73.9587033,0
3178609,6,15,QUEENS,40.6837337,-73.7512584,0
3178485,6,15,BROOKLYN,40.6618355,-73.8931046,0
3177620,6,15,MANHATTAN,40.8054526,-73.9657639,0
3178428,6,15,BROOKLYN,40.6212663,-73.9526059,0
3177817,6,15,BROOKLYN,40.6293727,-73.9728541,0
3177512,6,15,MANHATTAN,40.7229804,-74.0116023,0
3178397,6,15,BROOKLYN,40.6571755,-73.9210658,0
3178504,6,15,BROOKLYN,40.6802669,-73.9746902,0
3177547,6,15,MANHATTAN,40.7434507,-73.988192,0
3178073,6,15,QUEENS,40.7642305,-73.8755368,0
3178573,6,15,QUEENS,40.5816162,-73.8512239,0
3178076,6,15,QUEENS,40.7553632,-73.8872263,0
3178140,6,15,MANHATTAN,40.7393804,-74.0099416,1
3177710,6,15,BRONX,40.8894274,-73.8629476,0
3177874,6,15,BROOKLYN,40.6960346,-73.9845292,0
3178441,6,15,BROOKLYN,40.6641098,-73.960336,0
3177552,6,15,MANHATTAN,40.7454217,-73.9909669,0
3178050,6,15,QUEENS,40.6940613,-73.7495178,0
3178174,6,15,MANHATTAN,40.7484375,-73.9845604,1
3178276,6,15,BRONX,40.8357243,-73.921284,1
3177746,6,15,BROOKLYN,40.5836578,-73.9865462,0
3177825,6,15,BROOKLYN,40.6574276,-73.9975023,0
3177714,6,15,BRONX,40.888554,-73.841054,0
3178467,6,15,BROOKLYN,40.6652456,-73.8751231,0
3177832,6,15,BROOKLYN,40.6381529,-74.013962,0
3177602,6,15,MANHATTAN,40.7788219,-73.953985,0
3178059,6,15,QUEENS,40.753996,-73.9424305,0
3178077,6,15,QUEENS,40.7657241,-73.8923819,0
3178060,6,15,QUEENS,40.7600989,-73.921395,1
3177910,6,15,QUEENS,40.6858944,-73.8652337,1
3178398,6,15,BROOKLYN,40.6607702,-73.9197423,0
3177708,6,15,BRONX,40.8790346,-73.8486201,0
3178396,6,15,BROOKLYN,40.6482436,-73.9289936,0
3178264,6,15,BRONX,40.8358843,-73.8833965,0
3178458,6,15,BROOKLYN,40.6689755,-73.9066724,0
3178505,6,15,BROOKLYN,40.6714586,-73.9910238,0
3177908,6,15,QUEENS,40.6864472,-73.8548409,0
3177606,6,15,MANHATTAN,40.7934736,-73.9372571,1
3178606,6,15,QUEENS,40.6754631,-73.7338404,0
3178429,6,15,BROOKLYN,40.630599,-73.9703029,0
3177624,6,15,MANHATTAN,40.8038779,-73.946133,0
3178195,6,15,MANHATTAN,40.7726551,-73.9555525,0
3177608,6,15,MANHATTAN,40.7967393,-73.9609793,1
3178273,6,15,BRONX,40.8427518,-73.9228189,0
3180098,6,15,STATEN ISLAND,40.5610915,-74.1698275,0
3179482,6,15,STATEN ISLAND,40.5610915,-74.1698275,0
3178512,6,15,BROOKLYN,40.6857804,-73.9543917,0
3178680,6,15,QUEENS,40.7509692,-73.8257652,0
3178262,6,16,BRONX,40.8327066,-73.9050515,0
3178281,6,16,BRONX,40.8330878,-73.9190322,0
3177717,6,16,BRONX,40.8876728,-73.8470489,0
3179236,6,16,BROOKLYN,40.7013819,-73.9550915,0
3178446,6,16,BROOKLYN,40.6714058,-73.9613194,0
3177888,6,16,QUEENS,40.5775839,-73.8597645,0
3179484,6,16,STATEN ISLAND,40.5603352,-74.1102707,0
3178549,6,16,BROOKLYN,40.6817692,-73.9675328,0
3178061,6,16,QUEENS,40.7675791,-73.9359494,0
3178683,6,16,QUEENS,40.7557442,-73.8307482,0
3178684,6,16,QUEENS,40.7571441,-73.8270918,0
3184107,6,16,STATEN ISLAND,40.5603352,-74.1102707,0
3178812,6,16,STATEN ISLAND,40.527667,-74.2302289,0
3177556,6,16,MANHATTAN,40.7514416,-73.9760491,1
3178385,6,16,BROOKLYN,40.6470687,-73.9939279,0
3178208,6,16,MANHATTAN,40.7742808,-73.9773695,0
3177660,6,16,BRONX,40.815755,-73.8952779,0
3177921,6,16,QUEENS,40.7138774,-73.7540462,0
3178374,6,16,BROOKLYN,40.6233236,-73.9971218,0
3178031,6,16,QUEENS,40.765354,-73.7820069,0
3177830,6,16,BROOKLYN,40.6616793,-74.0000216,1
3177513,6,16,MANHATTAN,40.7229804,-74.0116023,1
3178173,6,16,MANHATTAN,40.7514187,-73.9876456,0
3178636,6,16,QUEENS,40.7338001,-73.8148012,0
3178732,6,16,QUEENS,40.728178,-73.8398526,0
3177950,6,16,QUEENS,40.7029599,-73.7433062,0
3178275,6,16,BRONX,40.8361093,-73.9223713,0
3178416,6,16,BROOKLYN,40.6243002,-74.0277346,0
3178130,6,16,MANHATTAN,40.7224015,-73.9916483,0
3178607,6,16,QUEENS,40.6590942,-73.7402817,0
3177656,6,16,BRONX,40.8181691,-73.9136455,0
3178796,6,16,STATEN ISLAND,40.5583883,-74.1366,0
3178207,6,16,MANHATTAN,40.7736009,-73.9815723,0
3178354,6,16,BROOKLYN,40.5819581,-73.9599419,1
3178277,6,16,BRONX,40.8424645,-73.9241348,0
3178687,6,16,QUEENS,40.7925339,-73.841695,0
3177914,6,16,QUEENS,40.6936625,-73.8521639,0
3177728,6,16,BRONX,40.8772207,-73.9090451,0
3178400,6,16,BROOKLYN,40.6527885,-73.919961,0
3178688,6,16,QUEENS,40.7535637,-73.7945772,0
3178249,6,16,BRONX,40.8151142,-73.9297729,0
3178318,6,16,BRONX,40.8406665,-73.8815124,0
3177974,6,16,QUEENS,40.6747231,-73.8583814,0
3178809,6,16,STATEN ISLAND,40.5413783,-74.1697846,0
3178328,6,16,BRONX,40.8638371,-73.8616085,0
3178456,6,16,BROOKLYN,40.6547385,-73.9069229,0
3178434,6,16,BROOKLYN,40.632898,-73.9577461,0
3178547,6,16,BROOKLYN,40.6945695,-73.9906673,0
3177640,6,16,MANHATTAN,40.8527515,-73.9328455,0
3179240,6,16,BROOKLYN,40.7137996,-73.9331802,0
3178049,6,16,QUEENS,40.6843183,-73.7696774,0
3187487,6,16,BRONX,40.83714,-73.92048,0
3178638,6,16,QUEENS,40.7094735,-73.8050109,0
3178442,6,16,BROOKLYN,40.6661388,-73.9480682,0
3178662,6,16,QUEENS,40.7375371,-73.9299449,0
3178250,6,16,BRONX,40.8172102,-73.9159915,1
3179299,6,16,QUEENS,40.7173803,-73.9076832,0
3178526,6,16,BROOKLYN,40.683414,-73.9228123,0
3178681,6,16,QUEENS,40.7625895,-73.8046316,0
3178232,6,16,MANHATTAN,40.823647,-73.9438444,0
3178155,6,16,MANHATTAN,40.758981,-73.9959428,0
3178188,6,16,MANHATTAN,40.7625822,-74.0003863,0
3178511,6,16,BROOKLYN,40.6781065,-73.9431882,0
3178074,6,16,QUEENS,40.7575342,-73.8665687,0
3177805,6,16,BROOKLYN,40.6114023,-74.0130885,0
3178330,6,17,BRONX,40.8691359,-73.8652818,0
3178472,6,17,BROOKLYN,40.6815661,-73.8943133,0
3177607,6,17,MANHATTAN,40.7872227,-73.952058,0
3178030,6,17,QUEENS,40.76226,-73.7569828,0
3178048,6,17,QUEENS,40.6760383,-73.7903419,0
3177894,6,17,QUEENS,40.6069288,-73.747439,0
3178538,6,17,BROOKLYN,40.6990359,-73.9389004,0
3178078,6,17,QUEENS,40.7642305,-73.8755368,0
3177973,6,17,QUEENS,40.6558328,-73.839046,0
3183203,6,17,BROOKLYN,40.6633694,-73.8926624,0
3177924,6,17,QUEENS,40.7025309,-73.814293,0
3178272,6,17,BRONX,40.8439815,-73.9229549,0
3178733,6,17,QUEENS,40.7154885,-73.8606251,0
3177631,6,17,MANHATTAN,40.8401945,-73.9430642,0
3178776,6,17,STATEN ISLAND,40.6333748,-74.1008366,0
3178798,6,17,STATEN ISLAND,40.5676287,-74.1126115,0
3178685,6,17,QUEENS,40.7637998,-73.8287062,1
3178610,6,17,QUEENS,40.6609903,-73.7723999,1
3178640,6,17,QUEENS,40.7246549,-73.7894638,0
3178506,6,17,BROOKLYN,40.6744673,-73.9754675,0
3177609,6,17,MANHATTAN,40.794651,-73.9717827,0
3178686,6,17,QUEENS,40.7777371,-73.8124765,0
3178711,6,17,QUEENS,40.7348217,-73.8668523,0
3178095,6,17,STATEN ISLAND,40.6066661,-74.0825443,0
3178558,6,17,BROOKLYN,40.7190095,-73.9501807,0
3178527,6,17,BROOKLYN,40.690031,-73.9304708,0
3177691,6,17,BRONX,40.8684728,-73.8215706,0
3213639,6,17,BROOKLYN,40.6691002,-73.9366568,0
3178151,6,17,MANHATTAN,40.7256458,-73.9920628,0
3178251,6,17,BRONX,40.8081625,-73.9265219,0
3178079,6,17,QUEENS,40.7647251,-73.8813371,0
3178278,6,17,BRONX,40.8323165,-73.9316013,0
3178842,6,17,MANHATTAN,40.7416425,-73.9974342,0
3178320,6,17,BRONX,40.8584174,-73.8851356,0
3178319,6,17,BRONX,40.8465443,-73.8856043,0
3177878,6,17,BROOKLYN,40.6960346,-73.9845292,0
3177567,6,17,MANHATTAN,40.748302,-73.9783384,0
3178641,6,17,QUEENS,40.7299195,-73.8330725,0
3178384,6,17,BROOKLYN,40.6385239,-73.9731855,0
3178327,6,18,BRONX,40.8595649,-73.8674268,0
3178536,6,18,BROOKLYN,40.688745,-73.9087433,0
3178455,6,18,BROOKLYN,40.6702411,-73.9069986,0
3178795,6,18,STATEN ISLAND,40.5565228,-74.1612762,0
3177716,6,18,BRONX,40.8869789,-73.8474447,0
3177833,6,18,BROOKLYN,40.6394354,-74.0054588,0
3177748,6,18,BROOKLYN,40.5821691,-73.9589518,0
3179244,6,18,BROOKLYN,40.7036882,-73.9650588,0
3181386,6,18,QUEENS,40.7336586,-73.9000688,0
3177925,6,18,QUEENS,40.7069838,-73.7638642,0
3178189,6,18,MANHATTAN,40.76546,-73.9819897,1
3178804,6,18,STATEN ISLAND,40.5444922,-74.1573612,1
3178528,6,18,BROOKLYN,40.6904281,-73.9335426,1
3177659,6,18,BRONX,40.8213594,-73.8891053,0
3177677,6,18,BRONX,40.8261511,-73.877654,0
3179304,6,18,QUEENS,40.7117777,-73.9104143,1
3178139,6,18,MANHATTAN,40.7387549,-74.0054958,0
3178302,6,18,BRONX,40.8941685,-73.8569554,0
3178560,6,18,BROOKLYN,40.7197689,-73.9623122,0
3178556,6,18,BROOKLYN,40.7289951,-73.9506603,0
3178406,6,18,BROOKLYN,40.6443291,-73.9199063,0
3178274,6,18,BRONX,40.8427518,-73.9228189,0
3179922,6,18,QUEENS,40.7336586,-73.9000688,0
3177711,6,18,BRONX,40.8801592,-73.8480679,0
3178643,6,18,QUEENS,40.7097537,-73.7956175,0
3178383,6,18,BROOKLYN,40.6385239,-73.9731855,0
3178615,6,18,QUEENS,40.7309703,-73.7108946,0
3178080,6,18,QUEENS,40.7546805,-73.8937353,0
3185663,6,18,QUEENS,40.712647,-73.9059619,1
3178265,6,18,BRONX,40.8156615,-73.8567845,0
3178507,6,18,BROOKLYN,40.6816164,-73.9708246,0
3178255,6,18,BRONX,40.8143702,-73.8966999,0
3178466,6,19,BROOKLYN,40.6685245,-73.8901668,0
3177804,6,19,BROOKLYN,40.6356855,-74.0129455,0
3178664,6,19,QUEENS,40.7415207,-73.9045896,0
3178601,6,19,QUEENS,40.7042781,-73.7498545,0
3177912,6,19,QUEENS,40.6959022,-73.8265402,0
3178592,6,19,QUEENS,40.6997563,-73.7935781,0
3178464,6,19,BROOKLYN,40.6756249,-73.8987786,1
3177840,6,19,BROOKLYN,40.6714571,-73.9141707,1
3177713,6,19,BRONX,40.8951368,-73.8521534,0
3178433,6,19,BROOKLYN,40.6453166,-73.970545,0
3177601,6,19,MANHATTAN,40.7742834,-73.9572953,0
3178616,6,19,QUEENS,40.6616985,-73.7537988,0
3178810,6,19,STATEN ISLAND,40.5095914,-74.2373986,0
3178500,6,19,BROOKLYN,40.6731199,-73.9446272,0
3178303,6,19,BRONX,40.9046015,-73.8529246,0
3177911,6,19,QUEENS,40.6842191,-73.857604,0
3179462,6,19,STATEN ISLAND,40.6125111,-74.1074899,0
3178465,6,19,BROOKLYN,40.6780311,-73.8916726,0
3177831,6,19,BROOKLYN,40.6503924,-74.0084977,0
3178355,6,19,BROOKLYN,40.5872641,-73.9834671,0
3177782,6,1,BROOKLYN,40.6259967,-73.9907561,0
3177752,6,1,BROOKLYN,40.5978331,-73.965485,0
3177518,6,1,MANHATTAN,40.7216331,-73.9935279,0
3177559,6,1,MANHATTAN,40.7558709,-73.9728206,0
3177535,6,1,MANHATTAN,40.7313511,-73.9825546,0
3177680,6,1,BRONX,40.8285193,-73.8411794,1
3178113,6,1,STATEN ISLAND,40.5932616,-74.1106455,1
3177521,6,1,MANHATTAN,40.7214219,-73.9990332,0
3177791,6,1,BROOKLYN,40.6536832,-73.9325377,0
3178443,6,20,BROOKLYN,40.6696412,-73.9621927,0
3178243,6,20,MANHATTAN,40.8521285,-73.9378199,0
3178665,6,20,QUEENS,40.7452249,-73.9211311,0
3178579,6,20,QUEENS,40.6945315,-73.8258766,0
3178062,6,20,QUEENS,40.7542791,-73.9090109,1
3177890,6,20,QUEENS,40.5816044,-73.8307683,0
3178559,6,20,BROOKLYN,40.7203669,-73.9417452,0
3177863,6,20,BROOKLYN,40.6766938,-73.9173942,0
3178261,6,20,BRONX,40.8294526,-73.9065701,0
3178779,6,20,STATEN ISLAND,40.6341657,-74.0751708,0
3178368,6,20,BROOKLYN,40.5931479,-73.9254731,0
3178605,6,20,QUEENS,40.7361595,-73.7137011,0
3178797,6,20,STATEN ISLAND,40.5980902,-74.0762285,0
3178645,6,20,QUEENS,40.7313417,-73.8241496,0
3179237,6,20,BROOKLYN,40.7025105,-73.9563531,1
3178646,6,21,QUEENS,40.7249521,-73.7913678,0
3178529,6,21,BROOKLYN,40.6900894,-73.9364674,1
3178763,6,21,QUEENS,40.7669901,-73.8846038,0
3179032,6,21,BRONX,40.843767,-73.8655934,1
3178306,6,21,BRONX,40.8884565,-73.841962,0
3178051,6,21,QUEENS,40.675885,-73.7557617,0
3177621,6,21,MANHATTAN,40.8105319,-73.9620549,0
3178178,6,21,MANHATTAN,40.7560353,-73.9869481,0
3178647,6,21,QUEENS,40.7077158,-73.802787,0
3178152,6,21,MANHATTAN,40.729726,-73.9808592,0
3178697,6,21,QUEENS,40.7853088,-73.8430266,0
3177812,6,21,BROOKLYN,40.6289594,-73.897203,0
3178508,6,21,BROOKLYN,40.6657507,-73.9792267,0
3178063,6,21,QUEENS,40.7596718,-73.9272468,0
3178387,6,21,BROOKLYN,40.6379102,-73.9786336,0
3178731,6,21,QUEENS,40.7329423,-73.8496051,0
3178430,6,22,BROOKLYN,40.6469906,-73.9693083,0
3178230,6,22,MANHATTAN,40.8284464,-73.9415422,0
3179305,6,22,QUEENS,40.7210307,-73.9040958,0
3178775,6,22,STATEN ISLAND,40.6339982,-74.0972671,0
3182170,6,22,QUEENS,40.7455241,-73.8354369,0
3179094,6,22,BROOKLYN,40.6417833,-73.9351405,0
3179238,6,22,BROOKLYN,40.7159289,-73.9619104,0
3178337,6,22,BRONX,40.882769,-73.8885978,0
3179307,6,22,QUEENS,40.709686,-73.8748956,0
3178604,6,22,QUEENS,40.7494778,-73.718444,0
3178066,6,22,QUEENS,40.7662318,-73.9152977,0
3178648,6,22,QUEENS,40.7228227,-73.824623,0
3178444,6,22,BROOKLYN,40.6639058,-73.9509752,0
3179465,6,23,STATEN ISLAND,40.6226762,-74.0829208,0
3178301,6,23,BRONX,40.8496222,-73.9193699,0
3178415,6,23,BROOKLYN,40.6203042,-74.0074276,1
3178163,6,23,MANHATTAN,40.7346593,-73.9882874,0
3178580,6,23,QUEENS,40.7020426,-73.8502627,0
3178386,6,23,BROOKLYN,40.6164204,-73.9744443,0
3178279,6,23,BRONX,40.8422297,-73.9179513,0
3178143,6,23,MANHATTAN,40.7322225,-74.0035541,0
3178874,6,23,MANHATTAN,40.7627496,-73.9969136,0
3179379,6,23,QUEENS,40.7446585,-73.9485231,0
3177590,6,2,MANHATTAN,40.7610362,-73.9870157,0
3177990,6,2,QUEENS,40.7447332,-73.9335895,0
3178055,6,2,QUEENS,40.7562556,-73.9245037,0
